880	[0.061628,-0.037286,-0.002836,0.112465,0.084596,-0.202573,0.130010,-0.106572,-0.265340,-0.074544,0.017535,0.065277,0.005739,-0.178985,-0.039364,0.044645,-0.129360,0.116260,0.210576,-0.001702,0.090918,-0.108354,-0.008366,-0.308881,0.028396,0.133237,-0.054609,0.150908,0.075492,0.272018,0.123470,-0.040815,0.010575,-0.069658,-0.043732,-0.020734,0.125750,0.094557,-0.166722,0.126438,-0.053396,0.035738,-0.034247,-0.011214,-0.144640,-0.243174,0.121076,0.032849,0.062829,-0.177735,0.087739,-0.022656,0.047465,0.009013,-0.197109,-0.071166,-0.249016,0.023403,0.072662,-0.100555,-0.223950,0.164656,0.106425,0.157995]
881	[0.046893,-0.234183,0.091929,0.202356,0.128493,0.018302,-0.101240,-0.083579,0.051653,0.225439,-0.074436,0.197929,-0.107464,0.044165,0.300014,0.015529,-0.072666,0.204023,0.025397,0.033383,0.188083,-0.169104,-0.157910,-0.042243,-0.042265,-0.000046,-0.043933,0.167206,0.260165,0.062552,-0.104533,-0.094813,-0.254422,0.101984,0.047721,0.104410,0.121669,0.154561,-0.179945,0.068514,0.078730,-0.033348,0.029486,0.030516,0.022050,-0.072397,-0.055017,-0.138011,0.006363,0.176877,-0.118704,0.199376,-0.064596,0.006323,0.104501,0.079109,0.032717,-0.014524,-0.114923,0.018103,-0.041053,0.072935,-0.170618,-0.191045]
882	[0.086957,0.047401,0.201697,-0.152945,-0.098060,-0.007293,-0.083003,0.009945,-0.156168,0.143323,-0.156883,0.041423,0.031344,0.012738,-0.018698,0.053479,-0.005008,0.190546,0.021729,-0.029275,0.160754,0.031526,-0.110070,0.068561,-0.107543,0.054123,0.091009,-0.171436,-0.070977,-0.243922,-0.015460,-0.028126,-0.127854,0.230899,-0.006942,-0.219033,0.152147,0.007717,-0.137842,-0.050671,0.072265,0.071233,-0.109845,-0.370159,-0.032932,0.044710,0.139152,0.183626,0.013381,0.061429,0.045217,-0.231814,0.311313,0.001350,0.058555,-0.126313,0.077792,-0.008147,-0.222837,-0.013792,0.124192,-0.061749,-0.065266,0.036016]
883	[0.120836,-0.255438,-0.022952,-0.030508,-0.054661,-0.189570,-0.049728,0.235446,-0.055140,-0.062659,-0.032331,-0.015182,-0.061558,-0.017467,0.099908,-0.003318,0.115385,-0.027334,-0.041670,0.077428,-0.164221,0.154414,0.108502,-0.116115,-0.089804,0.037095,0.049615,0.049262,-0.019458,-0.120760,0.150588,0.053477,-0.278188,-0.295012,0.065555,-0.099715,-0.194440,-0.004217,0.029928,-0.082449,-0.157877,0.242674,0.122278,-0.265677,0.128397,0.050607,-0.057430,0.217480,-0.234542,0.055835,-0.017074,-0.081052,-0.009473,0.019717,0.038075,-0.018806,-0.133177,0.054770,0.035089,-0.013179,-0.061643,-0.155395,-0.073241,-0.246871]
884	[0.192112,-0.062553,-0.131722,0.066158,0.185091,-0.090591,0.332686,0.006346,-0.018358,0.173863,0.214340,-0.112633,-0.157669,0.052376,0.149932,-0.029566,0.063458,0.178865,0.189944,0.115066,-0.056462,-0.179644,0.137846,-0.144495,-0.019936,0.131761,0.035991,-0.212682,-0.168449,0.086864,0.170441,-0.118376,-0.026639,0.058969,0.157725,0.091327,-0.103878,0.113992,0.000881,-0.220299,-0.051879,-0.028506,0.050067,-0.022357,0.132006,-0.020896,0.149122,-0.140752,0.114944,-0.094533,0.061013,-0.141726,0.016374,-0.079185,0.018838,0.066862,-0.183257,0.115659,-0.077160,0.078376,0.161763,-0.071794,-0.048295,0.118286]
885	[0.053058,0.116098,0.178655,-0.184877,-0.127590,0.083026,0.148929,-0.157313,0.176820,0.012225,0.103427,0.134766,-0.199235,-0.049024,-0.038949,0.007063,0.118207,0.182946,0.139829,-0.109632,0.027545,0.154795,-0.041069,0.028363,0.001736,0.054355,0.087834,0.172555,0.058234,-0.038240,-0.208788,0.102635,-0.061869,0.251348,-0.006535,-0.053675,-0.076703,0.016515,0.144358,0.106000,0.082739,-0.162290,-0.123400,-0.148551,-0.294567,-0.002282,-0.056533,-0.136247,0.162050,0.037096,0.030357,0.061747,-0.214596,0.081551,0.113011,-0.025300,-0.152604,0.013937,-0.084333,-0.011664,-0.025286,-0.047297,-0.155410,-0.307415]
886	[-0.038267,-0.055425,0.087753,-0.106135,0.213672,-0.116380,0.026663,0.225675,0.122038,-0.033345,-0.013634,-0.020870,0.129065,-0.087593,-0.185033,-0.016273,0.189199,0.097310,-0.123528,0.092168,0.028140,0.153239,0.237622,-0.217570,-0.082416,0.083750,0.119351,-0.105750,0.021223,-0.004099,-0.076811,0.114660,0.219023,-0.025993,0.080502,0.166642,-0.009631,0.142876,0.054490,-0.096985,-0.171911,0.095245,-0.018157,0.152808,0.192553,-0.165805,-0.087022,0.124768,-0.052409,0.015647,0.197245,0.095689,0.035654,-0.096778,-0.150869,0.084158,0.330882,0.003246,-0.076137,-0.066062,-0.124580,-0.065616,-0.002369,-0.193765]
887	[0.023150,-0.038656,0.084159,0.164717,-0.014245,0.065830,-0.171596,-0.079281,-0.076301,-0.024992,-0.060694,0.358709,0.004847,-0.154973,0.073321,-0.110528,-0.133591,-0.124414,-0.005092,0.018191,0.102721,-0.055792,0.133763,0.034309,-0.089055,-0.123017,0.064019,0.211743,0.101078,0.193074,-0.108174,-0.183634,0.052692,0.253435,-0.061117,0.005460,0.174638,-0.030306,-0.033161,0.009649,-0.214912,-0.209737,0.002016,-0.022452,-0.076245,-0.027109,0.236019,0.257450,-0.076424,-0.049067,-0.019234,-0.209886,-0.053911,0.196648,0.075073,-0.130561,0.124675,-0.082844,-0.004741,0.110399,0.048075,0.019084,0.125866,-0.138051]
888	[-0.150268,-0.024867,0.079185,0.017672,0.230710,0.295811,0.078023,0.040477,0.008138,-0.075275,0.067658,0.083520,0.148812,0.299923,-0.018451,-0.045159,0.013383,0.287111,-0.116355,0.226207,0.002450,0.034506,-0.161520,0.154989,0.111663,-0.004182,-0.048466,0.042644,-0.112247,-0.009362,0.153634,0.070364,-0.059684,-0.036941,0.038048,-0.044197,0.088032,0.133731,-0.014218,0.005981,-0.086562,-0.033109,-0.046773,-0.167628,-0.086615,0.079341,0.175435,-0.021838,0.118524,-0.014855,0.155136,-0.021990,-0.070471,-0.107942,0.234556,-0.243502,-0.088500,-0.075082,0.201426,-0.197953,-0.000245,0.099547,-0.188624,-0.082980]
889	[-0.017376,-0.156052,0.051350,-0.055405,-0.024252,-0.171361,0.172012,-0.004443,0.144991,0.028414,-0.130016,-0.059084,-0.131731,0.050326,-0.205594,0.130093,0.151890,-0.000586,0.082945,0.225434,-0.144817,0.100556,-0.087557,-0.018483,0.161662,-0.022005,0.003684,-0.046996,-0.039062,-0.059709,0.033976,-0.066978,0.059766,0.238109,0.140170,0.182678,-0.027647,-0.042913,-0.215595,0.044986,-0.089845,-0.398214,0.146699,-0.013630,-0.082295,0.114642,0.112018,-0.078504,0.111402,-0.176219,-0.044739,0.157045,0.050537,0.293997,0.086726,-0.083130,0.103726,0.049043,0.054360,0.012520,0.019170,0.200903,0.048781,-0.070922]
890	[-0.218825,0.148986,0.014415,0.070841,-0.005937,0.179585,0.019629,0.078718,-0.038915,0.180203,-0.004941,0.118440,-0.108839,0.037641,-0.058478,-0.045520,-0.115942,0.117845,0.056905,-0.046061,-0.218695,0.206655,0.008453,0.148992,0.111620,0.011826,0.168115,0.041675,-0.149376,0.192124,0.102935,-0.077713,0.024563,0.155192,0.064727,-0.042076,-0.141555,0.292233,0.123951,0.024917,-0.011946,0.019014,0.211528,0.025479,-0.033787,-0.018044,-0.157531,-0.250821,0.104106,-0.078505,0.216308,-0.186102,-0.055169,0.060384,-0.063509,-0.073740,-0.186348,0.149961,-0.026056,0.199923,-0.071813,-0.124159,-0.079345,0.169118]
891	[0.023865,0.103241,-0.108068,-0.134184,0.015968,0.020616,-0.077941,-0.089112,0.031680,-0.104816,-0.010707,0.003699,-0.096125,0.107671,-0.073133,0.147554,-0.095866,-0.013481,-0.085344,0.086685,-0.006589,-0.210465,-0.043142,0.297648,-0.006729,-0.138074,0.078017,0.082326,-0.212303,0.015191,-0.078274,-0.166324,0.133645,-0.100924,0.007694,0.028532,0.113020,0.081938,-0.397719,-0.029203,-0.221344,0.027544,-0.030522,-0.299184,-0.137244,0.038856,-0.063236,-0.055432,0.032579,-0.008040,-0.251467,-0.057617,-0.018063,0.053037,-0.031893,0.026593,-0.093808,0.030759,-0.136658,-0.136848,-0.262569,0.002491,-0.158103,0.159990]
892	[0.097313,-0.053492,-0.122480,0.049823,-0.161391,-0.121908,-0.024350,0.036159,-0.192391,0.033534,0.072577,0.105755,-0.043613,-0.202853,0.167599,-0.004116,0.178686,0.055985,-0.095146,0.239773,-0.028152,-0.079028,0.164657,0.103551,-0.089940,0.006097,0.036892,0.205347,0.022201,-0.073052,-0.087792,0.005689,0.032283,-0.016392,0.095570,-0.144557,-0.184564,0.279813,0.180988,-0.066047,-0.141823,0.096763,-0.168619,-0.070613,0.185401,0.123850,0.113187,-0.092294,-0.122796,-0.243465,-0.078331,0.024661,0.105936,0.016378,-0.040671,-0.100195,-0.107234,0.155256,-0.279320,-0.133009,0.076198,0.046018,-0.162481,-0.072444]
893	[0.103339,0.081321,-0.079231,0.061933,0.080184,-0.321570,-0.048209,-0.061614,-0.055574,0.163618,0.165913,-0.173046,0.043450,0.155804,0.054154,-0.067780,-0.223552,0.047302,0.045054,-0.115844,-0.266950,-0.010460,-0.083198,-0.087540,0.148252,0.067170,0.319702,0.065153,0.101656,-0.056641,0.028203,0.011477,0.009002,0.157586,-0.066749,-0.057234,-0.187765,-0.142489,-0.220077,0.000282,0.096488,-0.137124,-0.183287,-0.096044,0.211953,-0.023964,0.080718,0.226498,0.082931,0.058083,0.051278,0.108990,0.047028,-0.003958,-0.065506,-0.095170,0.193726,-0.089835,-0.026729,-0.122769,-0.084832,-0.003772,0.111878,0.047423]
894	[0.066022,0.158929,-0.098537,0.028671,-0.055166,-0.190545,-0.079981,0.161112,-0.066338,-0.258120,-0.003981,-0.123557,-0.003224,0.130627,0.005418,-0.073631,-0.026132,-0.101866,0.021719,-0.005854,-0.230744,0.062714,0.006227,-0.232917,-0.169390,0.212267,0.014628,-0.032337,0.111677,0.175620,-0.140296,-0.179143,0.087021,-0.044100,-0.109961,-0.068408,-0.011762,0.008621,-0.062589,-0.125412,0.049452,-0.233208,0.167096,-0.042604,0.069464,0.124730,0.004828,-0.004978,-0.048824,-0.166702,0.149913,0.135171,0.061815,-0.025707,-0.031967,0.242987,-0.118943,-0.173162,0.140784,-0.191275,0.191876,0.037966,0.233032,-0.066873]
895	[0.122628,-0.077601,-0.059116,0.233337,-0.045571,0.048494,-0.271385,0.110357,0.205099,-0.006906,0.227695,0.178006,0.101082,0.041222,0.057477,-0.006067,-0.060205,0.057671,-0.209150,0.187630,0.039219,0.070780,-0.038226,-0.192624,0.064482,0.062765,0.080825,-0.029707,0.155761,0.139448,0.189734,-0.011139,0.037281,-0.012405,0.028173,0.187192,0.222501,-0.025299,0.089810,0.021023,-0.218643,-0.140718,-0.080450,-0.115179,-0.087773,0.111985,0.196791,-0.235558,-0.126269,0.079158,0.030718,-0.119147,0.151428,-0.019286,0.024660,-0.084030,0.113472,0.036696,0.030623,-0.035338,0.216564,-0.048412,0.126505,-0.125187]
896	[0.242627,-0.051836,-0.073626,0.113691,-0.111072,0.053607,0.174106,0.031067,0.013658,0.309651,0.017826,0.020778,-0.091045,0.117830,0.053529,-0.100337,-0.015647,0.036493,0.092584,0.043891,-0.056622,0.023865,-0.027195,-0.021377,0.051706,-0.012377,0.038824,0.021061,-0.134554,0.176546,0.104826,0.024651,-0.159701,-0.122912,-0.080004,-0.128326,0.137366,-0.027586,0.108396,0.053217,0.210009,-0.082002,-0.011051,0.151309,0.074829,-0.170774,-0.293215,0.165814,-0.133705,0.078274,0.101175,-0.198573,-0.140922,0.274917,0.068729,-0.105509,-0.073250,0.202244,0.083791,-0.270548,-0.035330,-0.074206,-0.143097,-0.023227]
897	[0.015541,0.057475,-0.000455,0.013202,-0.119671,-0.078699,0.280720,0.008950,0.109128,-0.021991,-0.026071,0.110473,0.127287,-0.101710,-0.148132,0.096470,0.010422,0.109747,-0.043039,0.008180,-0.404693,-0.058601,-0.093553,0.064631,0.010096,0.270141,-0.049078,0.084547,-0.017185,-0.160415,0.117021,0.100698,0.005886,-0.099851,-0.207038,0.136798,-0.202944,-0.018979,-0.116783,-0.294085,-0.080915,0.004621,0.006997,0.149018,0.307345,-0.023548,-0.016590,-0.113415,0.198773,-0.022519,-0.114700,0.039324,-0.096935,0.056012,-0.095959,0.082859,-0.032796,0.123946,-0.076634,-0.065437,0.045375,0.066623,-0.019457,-0.141671]
898	[0.063325,0.076648,0.106180,-0.076027,-0.108602,0.046747,0.094713,-0.055354,-0.207594,0.056556,0.012073,-0.190426,-0.155128,0.182973,-0.269502,0.115704,0.161978,0.095433,0.017259,0.050097,-0.165266,0.159045,0.124319,0.091740,-0.233922,-0.049789,-0.157204,0.257685,-0.028801,-0.102910,-0.206710,0.169677,0.142877,0.099357,-0.098779,0.018649,-0.020061,-0.034730,0.105648,-0.096031,0.102890,0.039008,0.012860,0.153709,0.129710,0.100927,-0.159182,-0.156701,-0.233436,-0.064126,0.071205,0.080911,-0.009646,-0.043322,0.003038,0.080048,0.121334,0.126426,-0.037817,0.138999,0.162585,0.146840,0.079609,-0.123747]
899	[0.109714,-0.188849,0.213965,-0.076440,-0.019874,0.110040,-0.030564,-0.115947,-0.209477,-0.040852,0.017259,-0.062303,-0.053049,-0.043610,-0.205103,0.029482,0.047961,0.052592,-0.042818,0.163964,0.209135,0.118346,0.157533,0.137141,0.176931,0.265157,0.040178,-0.039110,-0.014877,0.004855,0.245078,-0.113072,0.096112,0.127201,0.117932,-0.200662,0.004879,-0.095901,-0.250658,0.047629,-0.092280,0.093492,0.115009,0.023845,-0.096576,-0.101290,-0.031928,-0.168599,-0.159344,-0.024269,0.099540,-0.037388,-0.086387,0.115303,-0.000628,-0.121814,0.126802,0.241792,-0.187542,-0.118627,0.058852,-0.036033,0.144567,-0.084185]
900	[-0.105356,-0.132510,0.130758,0.100471,0.025952,-0.101560,0.013584,0.137656,-0.011525,0.145220,-0.031334,-0.123875,0.058900,0.230152,0.043882,0.075872,0.007140,-0.135107,0.167809,0.113899,0.061574,-0.099750,0.237681,0.008065,-0.180395,0.088209,0.004346,-0.051649,0.086536,0.140341,-0.013964,0.163634,0.147616,-0.157772,0.002031,0.044101,-0.107865,0.020859,0.113790,0.073781,-0.037328,0.023331,0.036228,-0.018475,0.102158,0.085622,-0.243673,0.096153,0.042683,0.022913,-0.199363,-0.025269,-0.187569,0.096687,0.282160,-0.293396,0.188910,-0.035252,0.064280,-0.129744,0.178024,0.030294,-0.229906,0.141646]
901	[0.103536,-0.123026,0.002718,0.043851,-0.191152,-0.039269,-0.112482,-0.116811,0.156065,-0.016391,-0.128453,0.115950,0.031378,0.074688,0.085393,0.013447,0.061956,0.036668,-0.008862,0.050017,-0.009937,0.019889,-0.001332,-0.160492,-0.027382,0.038270,0.110106,-0.025089,0.051668,0.122001,0.134140,-0.087185,0.273741,-0.167272,-0.068758,0.117855,0.170316,-0.156225,0.330065,0.104949,-0.012073,0.030587,0.141783,0.261252,0.097150,0.149083,0.163254,0.058060,0.176291,-0.085557,0.065472,0.020729,-0.009245,-0.000077,-0.059065,-0.190202,-0.196168,-0.019200,-0.006961,-0.048651,0.008838,-0.207319,0.354037,0.092409]
902	[-0.011369,0.022601,-0.124785,0.121982,-0.020618,0.012179,-0.065830,-0.117264,0.251135,0.143740,-0.045846,0.008531,0.086520,-0.193889,0.000456,-0.175960,-0.064995,-0.024430,-0.168244,-0.027007,0.150181,-0.250067,-0.180572,0.153870,-0.106286,0.015377,0.066304,-0.155519,-0.120001,0.204426,-0.146421,-0.089267,-0.163034,0.250240,0.126830,-0.008235,-0.026869,0.330700,-0.018898,0.091887,-0.058816,0.234933,-0.019910,0.038019,-0.017701,0.039521,0.035027,-0.017695,-0.008992,0.125384,0.094557,0.051794,-0.073204,-0.012612,-0.114409,0.046329,-0.100751,-0.042546,0.295178,-0.198085,-0.007332,-0.072132,-0.033307,-0.079641]
903	[0.140307,-0.103346,0.193368,-0.039200,0.072137,-0.116769,0.169296,0.094579,0.097332,-0.300957,0.161550,-0.080107,0.175097,-0.076868,0.401421,0.119300,0.167674,0.159253,-0.024929,0.093067,-0.141976,0.026115,0.018538,-0.160432,0.063099,-0.031367,0.060286,0.043533,-0.089456,-0.042696,0.139372,-0.024709,0.158253,0.112842,-0.004366,0.046610,0.008902,0.088316,0.044750,-0.168965,0.017960,-0.015877,-0.036552,-0.021146,0.070185,-0.172687,-0.011223,-0.049853,-0.152882,-0.102413,-0.215590,0.078356,0.203382,-0.004529,0.069296,-0.013308,-0.065979,-0.059106,-0.129321,0.189964,-0.225006,0.084256,-0.002414,0.101846]
904	[-0.009188,-0.021593,-0.061155,0.020560,0.110100,-0.047295,0.191186,0.110427,0.072899,0.044341,-0.085104,-0.027176,-0.053775,-0.046615,-0.179993,-0.373889,0.077779,-0.012960,0.007207,0.028734,0.140160,0.063192,0.135252,0.137225,-0.068871,0.002376,0.110774,-0.151234,-0.173633,0.167889,-0.276437,0.306722,-0.010863,-0.109461,0.184976,-0.033540,0.151540,-0.104346,0.412886,0.032336,0.030040,0.029778,-0.228034,0.026243,0.007366,0.042607,0.064664,0.149765,0.032011,0.140197,0.015790,-0.030126,0.004776,-0.108095,0.039400,-0.010983,0.002795,0.087966,-0.041351,-0.058646,-0.073580,0.048884,0.081506,-0.068954]
905	[-0.041597,0.119660,-0.120163,0.044603,-0.145523,0.197012,-0.262724,0.090207,0.163140,0.191383,0.009427,0.144691,-0.266987,0.125595,0.055609,0.173548,0.017920,0.097584,0.016310,-0.022261,-0.072885,0.089825,-0.154309,-0.074020,-0.109676,-0.110250,0.029694,-0.058095,0.093715,-0.094789,0.143625,-0.016792,0.038615,0.003366,0.017357,0.075065,-0.103139,-0.127435,0.018929,0.325440,-0.157001,0.057578,0.273272,-0.057935,-0.171040,0.025420,0.081040,-0.022222,-0.002881,0.088436,-0.081700,-0.120674,0.102287,-0.010076,-0.093697,-0.212217,0.020008,-0.090218,-0.221297,0.233659,-0.044168,0.090161,-0.044260,-0.065608]
906	[0.069175,-0.250726,0.175036,0.213049,0.123433,-0.018416,0.059732,-0.051225,0.004532,0.121303,0.064090,-0.012162,-0.129501,-0.238764,0.096520,0.130736,0.070748,-0.028525,-0.004757,0.110244,0.013073,0.054545,-0.045798,-0.020076,0.238846,-0.195427,0.081681,0.043462,0.232116,0.071989,-0.054706,0.133161,0.017037,-0.015572,0.062565,-0.028149,0.151892,-0.084597,0.124925,0.154003,-0.194336,0.085163,-0.047326,-0.158901,0.063436,0.023333,0.118630,-0.062731,0.116597,-0.101166,-0.247637,0.097186,-0.315993,-0.106875,0.145479,-0.002338,-0.115797,0.082168,-0.253678,0.047177,-0.009689,-0.028428,-0.050087,0.145208]
907	[-0.105922,0.156738,-0.012375,0.006425,-0.168481,0.034558,0.074298,-0.194936,-0.160540,-0.086711,-0.123290,0.014603,0.099796,0.253896,-0.098376,0.084757,-0.000517,0.187400,0.035646,0.177019,-0.067725,-0.057067,-0.228583,0.019801,-0.069558,-0.055401,0.088215,0.062646,0.096043,0.157814,0.029125,0.114951,0.064786,0.104205,0.009880,-0.156067,-0.030528,0.045414,-0.131060,-0.168603,0.006749,-0.204979,0.198254,0.006985,0.272578,-0.105677,0.049174,0.104110,0.146723,0.060540,-0.039056,0.039166,-0.086437,-0.035350,-0.150936,-0.048529,0.051392,0.235145,0.059571,0.020396,0.104342,-0.268608,-0.118618,-0.256027]
908	[-0.097527,-0.123731,-0.221708,0.060518,0.080932,0.092395,-0.091484,-0.106265,0.193032,-0.033038,0.007373,-0.033854,-0.039885,0.030159,0.044135,-0.046328,-0.035852,-0.093430,0.005282,-0.224173,0.171413,0.149487,0.147082,-0.244576,-0.188968,0.083050,0.157686,0.027195,0.047242,-0.359624,0.290448,0.023613,0.086558,-0.146623,-0.027881,0.149798,0.115154,-0.076402,-0.072483,-0.074296,0.090659,0.011022,-0.085407,-0.092918,0.085281,-0.093661,-0.009153,0.013756,0.051979,0.195827,-0.252152,-0.186953,0.048301,-0.012347,-0.137849,0.053298,-0.109808,-0.046742,-0.127414,0.057434,0.098457,0.104311,-0.148278,-0.019714]
909	[0.024018,-0.046680,-0.026899,-0.015208,-0.021593,-0.122369,-0.026486,-0.012140,0.094162,-0.014183,0.115233,0.077272,0.164712,-0.117092,0.024637,0.003878,0.236002,0.164885,-0.031007,0.047056,-0.000304,0.056109,0.072967,-0.015621,-0.256075,-0.011783,0.001255,-0.016548,0.045759,-0.122252,0.088377,-0.287161,-0.082049,0.071173,0.070246,-0.000369,0.051901,0.033836,0.274912,0.062123,0.002088,0.194375,-0.206436,-0.117560,-0.084919,-0.084263,0.015970,0.229578,-0.005060,0.098363,-0.170423,-0.114900,0.203711,0.220539,-0.176459,-0.136344,-0.106219,0.217921,-0.102429,0.013247,0.126194,-0.084115,-0.289810,0.111370]
910	[0.042361,-0.032277,-0.051312,-0.126063,-0.216030,-0.014908,0.144045,-0.050597,-0.045758,0.058674,0.063150,0.230258,-0.182891,0.158516,-0.079014,-0.026634,-0.182394,0.064011,0.173414,0.201505,0.016304,0.088667,0.062628,0.099272,0.313957,-0.089432,-0.071952,0.001002,0.134946,0.020577,-0.162069,-0.058071,-0.067061,0.074305,-0.050304,0.176502,0.049332,0.000732,-0.029157,0.071480,-0.011682,0.176042,-0.033715,-0.209667,0.011505,-0.012201,0.116648,0.034622,0.058793,0.145461,0.109874,-0.030320,-0.149845,0.088256,0.030664,0.095505,-0.369110,-0.212477,-0.187885,-0.042846,0.182945,0.062787,0.114458,0.006879]
911	[0.128300,0.223123,-0.030199,-0.085995,-0.082873,0.060612,0.211418,0.253024,0.187838,-0.110406,-0.017429,0.240591,0.139684,-0.052952,-0.165305,0.188195,-0.031571,0.040773,-0.018015,0.084811,0.145821,0.064157,0.102552,-0.120766,-0.038273,0.067086,-0.185575,-0.029283,-0.027121,-0.240784,-0.101052,0.090450,-0.264733,-0.143546,-0.031446,-0.036723,0.007549,0.198923,0.120551,0.088460,-0.187846,-0.001343,-0.081667,0.001054,0.016475,0.052741,-0.153017,-0.122570,0.064707,0.059687,0.005996,-0.061223,0.160745,0.057120,-0.149417,0.004087,0.114081,-0.103995,0.134271,-0.171312,-0.089712,-0.130593,0.086091,-0.176875]
912	[-0.123918,0.004139,-0.192644,0.068937,-0.084954,-0.013173,0.158979,0.032499,0.045715,-0.084726,-0.082728,-0.129416,-0.034171,-0.031722,-0.145150,0.106545,0.031638,0.074609,0.046215,0.294379,0.083034,0.134644,-0.002233,-0.044289,-0.118466,-0.135468,-0.166424,-0.059978,0.077328,0.003551,-0.095391,-0.029920,0.069305,0.127609,0.115029,-0.032846,-0.080600,0.034874,0.064845,0.236474,-0.179155,0.191355,-0.250711,-0.168956,0.392617,-0.107294,-0.207664,0.041957,0.028793,0.025931,-0.101794,0.069046,0.166985,-0.024192,0.014922,0.006694,-0.056454,-0.054797,-0.024429,0.076613,0.083291,0.050010,0.309921,-0.046458]
913	[-0.031473,-0.110690,-0.109684,0.004737,-0.058834,0.000438,0.114192,0.022461,-0.103959,-0.110563,-0.065655,0.105863,-0.078869,0.003384,-0.122916,-0.174073,0.042458,-0.178209,0.205062,-0.048569,0.116938,0.077458,-0.070394,0.251544,-0.104643,-0.124503,0.007187,-0.026896,-0.123591,-0.010262,-0.059823,-0.234936,0.216652,0.093764,0.037276,-0.169481,0.041971,-0.098652,-0.049581,-0.010340,0.252618,-0.056384,-0.246130,0.073410,0.272580,-0.091648,-0.279340,-0.066196,0.034250,0.043043,0.225733,-0.190822,0.100166,0.041595,0.113451,0.036230,-0.105325,-0.045029,0.102938,0.038154,0.155745,0.077451,0.021517,0.173328]
914	[-0.045759,0.056616,-0.111843,-0.192802,-0.107644,0.084156,0.008425,0.029863,-0.126270,0.123779,-0.065844,-0.131845,-0.190148,-0.184326,0.090700,-0.043985,0.305618,0.002935,0.040712,-0.121755,-0.091719,-0.098131,0.064673,0.124660,-0.068184,0.028873,0.067533,-0.036118,0.070968,-0.122926,0.028121,-0.055563,0.134842,-0.238176,0.232538,-0.096839,-0.184745,-0.033724,-0.110692,-0.236409,-0.046574,0.035482,0.129356,0.112559,-0.008111,-0.199231,0.102293,-0.015865,-0.123255,0.154406,0.027548,-0.139713,0.149138,-0.045496,-0.173217,0.072921,-0.197512,-0.010416,0.014753,-0.032687,0.133463,-0.265683,0.185119,-0.044526]
915	[-0.151745,0.185462,-0.065464,-0.075842,-0.127605,0.002793,0.247675,-0.226107,0.103675,-0.043373,0.104280,0.094036,-0.029085,-0.124237,0.088833,0.015270,0.041621,-0.040921,0.259033,0.016937,0.022071,0.186922,-0.166343,-0.144645,0.238839,0.154706,-0.003792,-0.150074,0.171517,0.016819,-0.102826,0.090747,0.017288,-0.126375,-0.058235,0.019983,-0.067810,-0.160372,0.053690,-0.088584,0.030631,0.175111,0.065344,-0.073963,-0.007878,-0.119385,0.173899,0.024593,0.080177,-0.098638,0.217719,0.042769,-0.091274,0.252661,0.150105,0.152241,0.085706,0.191170,0.064729,-0.195011,0.022748,0.081848,0.088573,0.090259]
916	[-0.164700,0.146964,-0.005056,0.011596,-0.063432,-0.252392,0.060947,0.068501,0.075918,-0.027410,0.107425,0.071597,-0.111220,-0.228422,0.114755,0.067914,0.059957,0.284717,0.112050,-0.152311,-0.163677,-0.004816,0.147005,0.139246,0.094762,-0.106046,0.262505,0.097708,-0.126667,0.015867,-0.173442,0.060427,0.080712,-0.031376,-0.159314,-0.165054,-0.093966,0.007581,-0.125333,-0.030024,-0.139524,-0.189538,-0.030434,0.073032,-0.071636,0.055847,-0.010338,-0.134768,0.216484,-0.228373,-0.169309,-0.076221,-0.155745,-0.010126,-0.084834,0.212870,0.018544,0.036491,-0.187483,-0.096541,-0.007532,-0.029405,0.010492,0.034733]
917	[-0.138192,0.149806,-0.047062,-0.228978,0.017036,-0.220464,0.106325,0.136435,0.129920,-0.040433,0.181712,-0.106859,-0.143650,0.069409,0.016535,-0.094014,0.092326,0.082465,0.063215,-0.038478,0.144979,-0.205525,-0.233415,0.059771,-0.252907,0.026605,-0.066469,-0.160570,-0.066010,-0.115805,0.116662,0.182512,0.092109,-0.013576,0.035406,-0.092608,-0.010868,-0.094713,0.212462,0.071594,0.178521,-0.154598,-0.077607,0.074453,-0.166018,0.229822,0.136699,0.123765,0.153502,0.106564,0.171448,0.054283,-0.017062,0.142524,0.039442,-0.160489,-0.027473,-0.127002,0.025609,0.098443,0.077976,-0.002838,-0.043884,-0.125752]
918	[-0.052038,-0.204116,-0.120862,0.006426,-0.007739,-0.046644,0.200941,-0.108787,-0.064130,0.004461,0.020670,-0.116911,0.320996,0.201332,-0.049134,-0.067467,0.168775,-0.055558,-0.159580,-0.220802,0.118061,-0.026414,-0.063427,-0.050636,0.166431,0.045198,0.031736,0.002970,0.040435,0.030664,0.108511,-0.140668,-0.019842,-0.185586,-0.186081,0.059979,0.170499,0.133343,0.036226,0.077179,-0.071340,-0.047090,0.016943,0.060219,0.117154,-0.011953,0.180142,-0.064435,-0.268987,-0.220600,-0.007332,-0.070708,0.199915,-0.121191,-0.010192,-0.060577,0.072757,-0.253394,-0.032107,0.120960,-0.035744,-0.186746,-0.175136,0.022332]
